order_date,day_name,Item Name,total_orders,total_price,avg_price,min_price,total_quantity_sold,total_revenue,avg_revenue
2017-08-09,Wednesday,Dupiaza,1,8.95,8.95,8.95,2,17.9,17.9
2017-08-09,Wednesday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-09,Wednesday,Garlic Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-09,Wednesday,Garlic Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-09,Wednesday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-09,Wednesday,Keema Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-09,Wednesday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-09,Wednesday,Egg Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-10,Thursday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-10,Thursday,Onion Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-10,Thursday,Peshwari Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-10,Thursday,Pilau Rice,3,8.850000000000001,2.9500000000000006,2.95,3,8.850000000000001,2.95
2017-08-10,Thursday,Plain Rice,1,2.95,2.95,2.95,2,5.9,5.9
2017-08-10,Thursday,Plain Papadum,1,0.8,0.8,0.8,4,3.2,3.2
2017-08-10,Thursday,Prawn Puree,1,4.95,4.95,4.95,1,4.95,4.95
2017-08-10,Thursday,Saag,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-10,Thursday,Vegetable Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-10,Thursday,Mixed Vegetable Curry,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-10,Thursday,Plain Naan,2,5.2,2.6,2.6,2,5.2,2.6
2017-08-10,Thursday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-10,Thursday,Paneer Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-10,Thursday,Korma,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-10,Thursday,Lamb Biryani,1,9.95,9.95,9.95,2,19.9,19.9
2017-08-10,Thursday,Chana Masala,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-10,Thursday,Chapati,1,1.95,1.95,1.95,1,1.95,1.95
2017-08-10,Thursday,Chicken Balti,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-10,Thursday,Chicken Biryani,2,19.9,9.95,9.95,3,29.849999999999998,14.92
2017-08-10,Thursday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-10,Thursday,Chicken Tikka (Main),2,17.9,8.95,8.95,2,17.9,8.95
2017-08-10,Thursday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-10,Thursday,Dupiaza,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-10,Thursday,Garlic Naan,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2017-08-10,Thursday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-10,Thursday,Chicken Shashlick Curry,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-11,Friday,Pilau Rice,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2017-08-11,Friday,Pathia,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-11,Friday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-11,Friday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-11,Friday,Onion Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-11,Friday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-11,Friday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-11,Friday,Meat Samosa,1,3.95,3.95,3.95,2,7.9,7.9
2017-08-11,Friday,Plain Naan,2,5.2,2.6,2.6,2,5.2,2.6
2017-08-11,Friday,Onion Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-11,Friday,Plain Papadum,3,2.4000000000000004,0.8000000000000002,0.8,6,4.800000000000001,1.6
2017-08-11,Friday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-11,Friday,Prawn Puree,1,4.95,4.95,4.95,1,4.95,4.95
2017-08-11,Friday,Raitha,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-11,Friday,Red Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-11,Friday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-11,Friday,Saag Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-11,Friday,Tandoori Chicken (Main),1,8.95,8.95,8.95,1,8.95,8.95
2017-08-11,Friday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2017-08-11,Friday,Tarka Dall,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-11,Friday,Vindaloo,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-11,Friday,Mango Chutney,1,0.5,0.5,0.5,2,1.0,1.0
2017-08-11,Friday,Plain Rice,2,5.9,2.95,2.95,2,5.9,2.95
2017-08-11,Friday,Madras Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-11,Friday,Lime Pickle,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-11,Friday,Chicken Shashlick Curry,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-11,Friday,Madras,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-11,Friday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-11,Friday,COBRA (330ML),1,3.95,3.95,3.95,1,3.95,3.95
2017-08-11,Friday,Chicken Achar,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-11,Friday,Chicken Balti,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-11,Friday,Chicken Biryani,2,19.9,9.95,9.95,2,19.9,9.95
2017-08-11,Friday,Chicken Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2017-08-11,Friday,Chicken Tikka Balti,1,10.95,10.95,10.95,1,10.95,10.95
2017-08-11,Friday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-11,Friday,Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-11,Friday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-11,Friday,Egg Rice,1,3.95,3.95,3.95,2,7.9,7.9
2017-08-11,Friday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-11,Friday,Garlic Naan,1,2.95,2.95,2.95,2,5.9,5.9
2017-08-11,Friday,Garlic Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-11,Friday,Keema Naan,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2017-08-11,Friday,Keema Rice,1,3.95,3.95,3.95,2,7.9,7.9
2017-08-11,Friday,King Prawn Puree,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-11,Friday,Korma,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-11,Friday,Lal Mirch Lamb,2,19.9,9.95,9.95,2,19.9,9.95
2017-08-11,Friday,Lamb Mysore,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-11,Friday,Curry,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-12,Saturday,Paneer Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Pilau Rice,3,8.850000000000001,2.9500000000000006,2.95,7,20.650000000000002,6.88
2017-08-12,Saturday,Peshwari Naan,5,14.75,2.95,2.95,5,14.75,2.95
2017-08-12,Saturday,Persian Chicken Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2017-08-12,Saturday,Onion Bhajee,2,7.9,3.95,3.95,2,7.9,3.95
2017-08-12,Saturday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2017-08-12,Saturday,Mushroom Rice,3,11.850000000000001,3.9500000000000006,3.95,4,15.8,5.27
2017-08-12,Saturday,Mushroom Bhajee,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-12,Saturday,Mint Sauce,1,0.5,0.5,0.5,2,1.0,1.0
2017-08-12,Saturday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-12,Saturday,Plain Naan,1,2.6,2.6,2.6,3,7.800000000000001,7.8
2017-08-12,Saturday,Muttar Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-12,Saturday,Plain Papadum,3,2.4000000000000004,0.8000000000000002,0.8,8,6.4,2.13
2017-08-12,Saturday,Vegetable Roll,1,4.95,4.95,4.95,2,9.9,9.9
2017-08-12,Saturday,Puree,1,1.95,1.95,1.95,1,1.95,1.95
2017-08-12,Saturday,Raitha,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-12,Saturday,Saag,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-12,Saturday,Saag Dall,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-12,Saturday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-12,Saturday,Spicy Papadum,2,1.6,0.8,0.8,4,3.2,1.6
2017-08-12,Saturday,Tandoori Chicken Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Tarka Dall,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-12,Saturday,Vegetable Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-12,Saturday,Mango Chutney,2,1.0,0.5,0.5,2,1.0,0.5
2017-08-12,Saturday,Plain Rice,1,2.95,2.95,2.95,2,5.9,5.9
2017-08-12,Saturday,Madras,2,16.9,8.45,7.95,2,16.9,8.45
2017-08-12,Saturday,King Prawn Shaslick,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-12,Saturday,Lamb Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Aloo Chaat,1,4.95,4.95,4.95,1,4.95,4.95
2017-08-12,Saturday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-12,Saturday,Baingan Hari Mirch,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-12,Saturday,Bhindi Bhajee,3,17.85,5.95,5.95,3,17.85,5.95
2017-08-12,Saturday,Bhuna,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Lamb Tikka Jalfrezi,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-12,Saturday,COBRA (660ML),1,5.95,5.95,5.95,6,35.7,35.7
2017-08-12,Saturday,Chana Masala,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-12,Saturday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-12,Saturday,Chicken Hari Mirch,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-12,Saturday,Chicken Roshni,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-12,Saturday,Chicken Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-12,Saturday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Chicken Tikka Masala,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-12,Saturday,Chicken Tikka Pasanda,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-12,Saturday,Dhansak,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-12,Saturday,Dupiaza,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-12,Saturday,Garlic Naan,5,14.75,2.95,2.95,6,17.700000000000003,3.54
2017-08-12,Saturday,Keema Naan,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2017-08-12,Saturday,Keema Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-12,Saturday,Korma,3,26.849999999999998,8.95,8.95,3,26.849999999999998,8.95
2017-08-12,Saturday,Lamb Sylhet,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-12,Saturday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2017-08-13,Sunday,Pilau Rice,4,11.8,2.95,2.95,5,14.75,3.69
2017-08-13,Sunday,Peshwari Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-13,Sunday,Paneer Tikka Sizzler,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-13,Sunday,Plain Naan,3,7.800000000000001,2.6,2.6,3,7.800000000000001,2.6
2017-08-13,Sunday,Persian Chicken Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2017-08-13,Sunday,Plain Papadum,2,1.6,0.8,0.8,11,8.8,4.4
2017-08-13,Sunday,Tandoori Mixed Grill,2,23.9,11.95,11.95,2,23.9,11.95
2017-08-13,Sunday,Royal Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-13,Sunday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-13,Sunday,Stuffed Paratha,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-13,Sunday,Tandoori Roti,2,5.2,2.6,2.6,2,5.2,2.6
2017-08-13,Sunday,Onion Chutney,2,1.0,0.5,0.5,2,1.0,0.5
2017-08-13,Sunday,Vindaloo,2,15.9,7.95,7.95,2,15.9,7.95
2017-08-13,Sunday,Plain Rice,2,5.9,2.95,2.95,2,5.9,2.95
2017-08-13,Sunday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-13,Sunday,Korma,3,26.849999999999998,8.95,8.95,4,35.8,11.93
2017-08-13,Sunday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-13,Sunday,Mushroom Rice,2,7.9,3.95,3.95,2,7.9,3.95
2017-08-13,Sunday,Bombay Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-13,Sunday,Chicken Chaat,2,9.9,4.95,4.95,2,9.9,4.95
2017-08-13,Sunday,Chicken Mysore,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-13,Sunday,Chicken Tikka Balti,1,10.95,10.95,10.95,1,10.95,10.95
2017-08-13,Sunday,Chicken Tikka Biryani,1,10.95,10.95,10.95,1,10.95,10.95
2017-08-13,Sunday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-13,Sunday,Coke 1.5 ltr,2,5.9,2.95,2.95,2,5.9,2.95
2017-08-13,Sunday,Hazary Lamb,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-13,Sunday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-13,Sunday,Lamb Biryani,1,9.95,9.95,9.95,2,19.9,19.9
2017-08-13,Sunday,Lamb Rezala,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-13,Sunday,Madras,2,15.9,7.95,7.95,2,15.9,7.95
2017-08-13,Sunday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,2,17.9,17.9
2017-08-14,Monday,Mushroom Rice,2,7.9,3.95,3.95,2,7.9,3.95
2017-08-14,Monday,Onion Chutney,1,0.5,0.5,0.5,2,1.0,1.0
2017-08-14,Monday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-14,Monday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-14,Monday,Pilau Rice,3,8.850000000000001,2.9500000000000006,2.95,3,8.850000000000001,2.95
2017-08-14,Monday,Saag Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-14,Monday,Plain Papadum,1,0.8,0.8,0.8,4,3.2,3.2
2017-08-14,Monday,Prawn Puree,1,4.95,4.95,4.95,1,4.95,4.95
2017-08-14,Monday,Saag Paneer,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-14,Monday,Tandoori Mixed Grill,1,11.95,11.95,11.95,1,11.95,11.95
2017-08-14,Monday,Vindaloo,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-14,Monday,Plain Naan,1,2.6,2.6,2.6,1,2.6,2.6
2017-08-14,Monday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-14,Monday,Madras,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-14,Monday,Lamb Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-14,Monday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-14,Monday,Bhuna,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-14,Monday,Chicken Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-14,Monday,Chicken Tikka Jalfrezi,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-14,Monday,Dhansak,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-14,Monday,Chicken Tikka Balti,1,10.95,10.95,10.95,1,10.95,10.95
2017-08-14,Monday,Garlic Naan,4,11.8,2.95,2.95,4,11.8,2.95
2017-08-14,Monday,House white wine 75cl,1,17.95,17.95,17.95,2,35.9,35.9
2017-08-14,Monday,King Prawn Karahi,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-14,Monday,Korma,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-14,Monday,Egg Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-15,Tuesday,Plain Naan,4,10.4,2.6,2.6,4,10.4,2.6
2017-08-15,Tuesday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-15,Tuesday,Paratha,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-15,Tuesday,Pilau Rice,3,8.850000000000001,2.9500000000000006,2.95,3,8.850000000000001,2.95
2017-08-15,Tuesday,Plain Papadum,1,0.8,0.8,0.8,1,0.8,0.8
2017-08-15,Tuesday,Vindaloo,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-15,Tuesday,Rogon,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-15,Tuesday,Sheek Kebab,1,4.95,4.95,4.95,1,4.95,4.95
2017-08-15,Tuesday,Tarka Dall,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-15,Tuesday,Vegetable Roll,1,4.95,4.95,4.95,1,4.95,4.95
2017-08-15,Tuesday,Mushroom Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-15,Tuesday,Plain Rice,4,11.8,2.95,2.95,4,11.8,2.95
2017-08-15,Tuesday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-15,Tuesday,Royal Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-15,Tuesday,Madras,2,15.9,7.95,7.95,2,15.9,7.95
2017-08-15,Tuesday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-15,Tuesday,Bombay Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-15,Tuesday,COBRA (660ML),1,5.95,5.95,5.95,1,5.95,5.95
2017-08-15,Tuesday,Chicken Balti,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-15,Tuesday,Chicken Tikka Garlic,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-15,Tuesday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-15,Tuesday,Aloo Chaat,1,4.95,4.95,4.95,1,4.95,4.95
2017-08-15,Tuesday,Curry,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-15,Tuesday,Dupiaza,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-15,Tuesday,Garlic Naan,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2017-08-15,Tuesday,House Red wine 75cl,1,17.95,17.95,17.95,1,17.95,17.95
2017-08-15,Tuesday,Korma,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-15,Tuesday,Coke 1.5 ltr,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-16,Wednesday,Paneer Tikka Sizzler,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-16,Wednesday,Pilau Rice,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-16,Wednesday,Plain Naan,2,5.2,2.6,2.6,3,7.800000000000001,3.9
2017-08-16,Wednesday,Plain Papadum,2,1.6,0.8,0.8,3,2.4000000000000004,1.2
2017-08-16,Wednesday,Plain Rice,2,5.9,2.95,2.95,4,11.8,5.9
2017-08-16,Wednesday,Raitha,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-16,Wednesday,Sheek Kebab,1,4.95,4.95,4.95,1,4.95,4.95
2017-08-16,Wednesday,Saag Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-16,Wednesday,Vegetable Balti,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-16,Wednesday,Vegetable Karahi,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-16,Wednesday,Vegetable Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-16,Wednesday,Vindaloo,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-16,Wednesday,Saag Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-16,Wednesday,Onion Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-16,Wednesday,Paneer Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-16,Wednesday,Muttar Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-16,Wednesday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-16,Wednesday,Baingan Hari Mirch,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-16,Wednesday,Butter Chicken,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-16,Wednesday,Chana Masala,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-16,Wednesday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-16,Wednesday,Chicken Tikka Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-16,Wednesday,Bhuna,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-16,Wednesday,Keema Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-16,Wednesday,King Prawn Puree,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-16,Wednesday,Lamb Balti,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-16,Wednesday,Madras,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-16,Wednesday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-16,Wednesday,Mushroom Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-16,Wednesday,Curry,1,7.95,7.95,7.95,1,7.95,7.95
2017-08-17,Thursday,Saag Aloo,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-17,Thursday,Saag,1,8.95,8.95,8.95,2,17.9,17.9
2017-08-17,Thursday,Royal Paneer,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-17,Thursday,Plain Papadum,1,0.8,0.8,0.8,3,2.4000000000000004,2.4
2017-08-17,Thursday,Paneer Tikka Sizzler,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-17,Thursday,Peshwari Naan,2,5.9,2.95,2.95,3,8.850000000000001,4.43
2017-08-17,Thursday,Onion Naan,1,2.95,2.95,2.95,1,2.95,2.95
2017-08-17,Thursday,Saag Paneer,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-17,Thursday,Pilau Rice,2,5.9,2.95,2.95,4,11.8,5.9
2017-08-17,Thursday,Special Fried Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-17,Thursday,Vegetable Mysore,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-17,Thursday,Stuffed Paratha,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-17,Thursday,Tandoori Chicken (1/4),1,4.95,4.95,4.95,1,4.95,4.95
2017-08-17,Thursday,Tandoori Mixed Grill,1,11.95,11.95,11.95,2,23.9,23.9
2017-08-17,Thursday,Tarka Dall,2,11.9,5.95,5.95,2,11.9,5.95
2017-08-17,Thursday,Vegetable Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-17,Thursday,Onion Bhajee,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-17,Thursday,Vegetable Rice,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-17,Thursday,Vindaloo,1,7.95,7.95,7.95,2,15.9,15.9
2017-08-17,Thursday,Vindaloo Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-17,Thursday,Spicy Papadum,1,0.8,0.8,0.8,2,1.6,1.6
2017-08-17,Thursday,Mushroom Bhajee,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-17,Thursday,Plain Naan,5,13.0,2.6,2.6,5,13.0,2.6
2017-08-17,Thursday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-17,Thursday,Mint Sauce,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-17,Thursday,Aloo Gobi,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-17,Thursday,Bengal King Prawn,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-17,Thursday,Bombay Aloo,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-17,Thursday,Chana Masala,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-17,Thursday,Chicken Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-17,Thursday,Chicken Shashlick,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-17,Thursday,Chicken Tikka (Main),1,8.95,8.95,8.95,1,8.95,8.95
2017-08-17,Thursday,Chicken Tikka Chilli Masala,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-17,Thursday,Chicken Tikka Masala,1,8.95,8.95,8.95,3,26.849999999999998,26.85
2017-08-17,Thursday,Chicken Tikka Pasanda,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-17,Thursday,Chicken Hari Mirch,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-17,Thursday,French Fries,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-17,Thursday,Garlic Naan,4,11.8,2.95,2.95,4,11.8,2.95
2017-08-17,Thursday,Hazary Lamb,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-17,Thursday,King Prawn Biryani,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-17,Thursday,King Prawn Shaslick,1,12.95,12.95,12.95,1,12.95,12.95
2017-08-17,Thursday,Korma,2,17.9,8.95,8.95,2,17.9,8.95
2017-08-17,Thursday,Lamb Balti,2,19.9,9.95,9.95,2,19.9,9.95
2017-08-17,Thursday,Lamb Biryani,1,9.95,9.95,9.95,1,9.95,9.95
2017-08-17,Thursday,Dall Samba,1,5.95,5.95,5.95,1,5.95,5.95
2017-08-17,Thursday,Lemon Rice,2,7.9,3.95,3.95,2,7.9,3.95
2017-08-18,Friday,Plain Naan,7,18.2,2.6,2.6,7,18.2,2.6
2017-08-18,Friday,Pilau Rice,9,26.55,2.95,2.95,11,32.45,3.61
2017-08-18,Friday,Peshwari Naan,5,14.75,2.95,2.95,8,23.6,4.72
2017-08-18,Friday,Pathia,1,8.95,8.95,8.95,1,8.95,8.95
2017-08-18,Friday,Onion Chutney,1,0.5,0.5,0.5,2,1.0,1.0
2017-08-18,Friday,Meat Samosa,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-18,Friday,Mushroom Rice,4,15.8,3.95,3.95,4,15.8,3.95
2017-08-18,Friday,Mint Sauce,2,1.0,0.5,0.5,3,1.5,0.75
2017-08-18,Friday,Mango Chutney,1,0.5,0.5,0.5,1,0.5,0.5
2017-08-18,Friday,Madras Sauce,1,3.95,3.95,3.95,1,3.95,3.95
2017-08-18,Friday,Plain Papadum,3,2.4000000000000004,0.8000000000000002,0.8,9,7.200000000000001,2.4
